NACA 2412
  1.008799075163e-01  -3.768908468382e-02
  9.165334712619e-02  -3.671797395759e-02
  8.282246191480e-02  -3.564996848922e-02
  7.439624062935e-02  -3.448454800716e-02
  6.638335262390e-02  -3.322140176490e-02
  5.879213547866e-02  -3.186041227404e-02
  5.163058219261e-02  -3.040163773992e-02
  4.490632805443e-02  -2.884529349438e-02
  3.862663730845e-02  -2.719173273245e-02
  3.279838974173e-02  -2.544142686681e-02
  2.742806732597e-02  -2.359494581659e-02
  2.252174105244e-02  -2.165293854555e-02
  1.808505810050e-02  -1.961611415848e-02
  1.412322947946e-02  -1.748522385406e-02
  1.064101828059e-02  -1.526104401770e-02
  7.642728670029e-03  -1.294436071936e-02
  5.132195745179e-03  -1.053595585867e-02
  3.112776366204e-03  -8.036595174053e-03
  1.587341061603e-03  -5.447018303586e-03
  5.582670919021e-04  -2.767931053945e-03
  2.743273919399e-05  0.000000000000e+00
  0.000000000000e+00  2.818255375210e-03
  4.806239880881e-04  5.648074946921e-03
  1.469662847679e-03  8.488071222325e-03
  2.966961976958e-03  1.133634021825e-02
  4.971850866986e-03  1.419047187731e-02
  7.483139730919e-03  1.704756479253e-02
  1.049911598765e-02  1.990424508924e-02
  1.401754067940e-02  2.275668927178e-02
  1.803564491640e-02  2.560065080296e-02
  2.255012645397e-02  2.843149014795e-02
  2.755714651654e-02  3.124420798108e-02
  3.305232699118e-02  3.403348122430e-02
  3.903074811740e-02  3.679370156065e-02
  4.548694680266e-02  3.951901604469e-02
  5.241491569256e-02  4.220336941498e-02
  5.980810312128e-02  4.484054770180e-02
  6.765941406257e-02  4.742422271589e-02
  7.596121219303e-02  4.994799700167e-02
  8.470532316915e-02  5.240544884102e-02
  9.388303920680e-02  5.479017690095e-02
  1.034851250375e-01  5.709584413064e-02
  1.135018252993e-01  5.931622052995e-02
  1.239228734043e-01  6.144522443211e-02
  1.347375019040e-01  6.347696196845e-02
  1.459344543577e-01  6.540576441107e-02
  1.575019986893e-01  6.722622312100e-02
  1.694279419987e-01  6.893322186370e-02
  1.816996467768e-01  7.052196629025e-02
  1.943040484562e-01  7.198801042047e-02
  2.072276742134e-01  7.332728000387e-02
  2.204566629241e-01  7.453609267401e-02
  2.339767861627e-01  7.561117485160e-02
  2.477734701238e-01  7.654967539138e-02
  2.618318183381e-01  7.734917600555e-02
  2.761366350484e-01  7.800769853337e-02
  2.906724491082e-01  7.852370916067e-02
  3.054235382644e-01  7.889611972501e-02
  3.203739536872e-01  7.912428627040e-02
  3.355075446151e-01  7.920800504108e-02
  3.508079829856e-01  7.914750612495e-02
  3.662587879348e-01  7.894344497482e-02
  3.818433500535e-01  7.859689204845e-02
  3.975449553019e-01  7.810932081752e-02
  4.132415726446e-01  7.749489929046e-02
  4.290044234160e-01  7.677790052893e-02
  4.448366396435e-01  7.596178582295e-02
  4.607219092525e-01  7.504980642051e-02
  4.766438919140e-01  7.404539511876e-02
  4.925862369701e-01  7.295214882374e-02
  5.085326010878e-01  7.177381175448e-02
  5.244666656340e-01  7.051425945872e-02
  5.403721537683e-01  6.917748378121e-02
  5.562328472546e-01  6.776757889811e-02
  5.720326029927e-01  6.628872850266e-02
  5.877553692776e-01  6.474519419794e-02
  6.033852017899e-01  6.314130512366e-02
  6.189062793268e-01  6.148144881519e-02
  6.343029192790e-01  5.977006326577e-02
  6.495595928608e-01  5.801163013618e-02
  6.646609400967e-01  5.621066903251e-02
  6.795917845700e-01  5.437173275013e-02
  6.943371479318e-01  5.249940336297e-02
  7.088822641697e-01  5.059828902068e-02
  7.232125936320e-01  4.867302130283e-02
  7.373138367992e-01  4.672825296969e-02
  7.511719477928e-01  4.476865594242e-02
  7.647731476086e-01  4.279891934281e-02
  7.781039370580e-01  4.082374742323e-02
  7.911511094003e-01  3.884785722186e-02
  8.039017626451e-01  3.687597578537e-02
  8.163433115051e-01  3.491283681256e-02
  8.284634989756e-01  3.296317658543e-02
  8.402504075188e-01  3.103172907119e-02
  8.516924698317e-01  2.912322009702e-02
  8.627784791745e-01  2.724236052025e-02
  8.734975992411e-01  2.539383833897e-02
  8.838393735533e-01  2.358230971158e-02
  8.937937343624e-01  2.181238887794e-02
  9.033510110474e-01  2.008863699956e-02
  9.125019379993e-01  1.841554996040e-02
  9.212376619862e-01  1.679754519395e-02
  9.295497489978e-01  1.523894762480e-02
  9.374301905711e-01  1.374397483461e-02
  9.448714096030e-01  1.231672158168e-02
  9.518662656607e-01  1.096114382104e-02
  9.584080598020e-01  9.681042386665e-03
  9.644905389231e-01  8.480046510141e-03
  9.701078996535e-01  7.361597358901e-03
  9.752547918190e-01  6.328931783908e-03
  9.799263214986e-01  5.385066469360e-03
  9.841180536987e-01  4.532782676961e-03
  9.878260146720e-01  3.774611773728e-03
  9.910466939063e-01  3.112821725696e-03
  9.937770458091e-01  2.549404730084e-03
  9.960144911122e-01  2.086066145825e-03
  9.977569180180e-01  1.724214866960e-03
  9.990026831090e-01  1.464955265581e-03
  9.997506120361e-01  1.309080811027e-03
  1.000000000000e+00  1.257069450244e-03
